will_default_next_month,limit_bal,age,pay_0_months_delayed,pay_2_months_delayed,pay_3_months_delayed,pay_4_months_delayed,pay_5_months_delayed,pay_6_months_delayed,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_male,education_graduate,education_bachelors,education_hs,martial_status_married,martial_status_single,martial_status_other,pay_0_is_paid_duly,pay_0_was_refunded,pay_2_is_paid_duly,pay_2_was_refunded,pay_3_is_paid_duly,pay_3_was_refunded,pay_4_is_paid_duly,pay_4_was_refunded,pay_5_is_paid_duly,pay_5_was_refunded,pay_6_is_paid_duly,pay_6_was_refunded
0,3940,24,0,0,0,0,0,0,110,150,280,270,110,40,80,160,30,110,40,170,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,6230,26,0,0,2,0,0,0,3790,4530,4290,4300,3780,3790,870,0,230,150,150,140,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,22,2,0,0,0,0,0,10,70,120,0,200,0,70,120,0,200,0,60,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,5250,26,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,7550,26,1,0,2,0,0,0,0,20,20,20,40,100,20,0,20,40,100,50,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0,4270,27,0,0,0,0,0,0,4090,4200,3900,1530,1560,1560,180,130,60,50,60,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11150,27,0,0,0,0,0,0,6410,6430,6490,5970,5470,4700,250,320,260,210,200,200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7550,28,2,0,0,0,0,0,3330,3150,2860,2800,2680,2710,140,140,130,90,90,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2950,25,0,0,0,0,0,0,1090,1280,1560,1720,1710,1850,330,330,200,50,160,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,26,0,0,0,0,0,0,2080,1650,1250,980,860,860,100,90,80,30,30,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3610,25,0,0,0,0,0,0,1710,1630,280,240,260,270,40,40,80,30,30,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,25,0,0,0,0,0,0,1250,1270,1310,1350,1370,1380,70,70,70,70,70,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5910,26,0,0,0,0,0,0,120,160,250,230,230,960,130,160,80,140,880,130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2300,26,1,2,2,2,2,2,1710,1750,1770,1720,1830,1860,80,70,0,140,70,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5910,27,0,0,0,0,0,0,3860,3820,3790,3710,3590,3420,140,140,130,120,130,110,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,27,0,0,0,0,0,0,260,160,200,110,370,520,160,200,110,370,330,20,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,980,27,0,0,2,0,0,0,900,1030,990,1010,960,980,180,0,100,30,100,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,25,0,0,2,0,0,0,470,7310,6480,5640,5710,5840,7630,0,250,200,220,230,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5910,27,1,0,0,0,0,0,0,10,0,10,20,20,10,0,10,20,20,10,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,4920,27,0,0,0,0,0,0,2010,1670,1560,1530,1040,800,100,160,170,160,70,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1310,27,0,0,0,0,0,0,1010,860,890,960,640,760,160,50,330,330,490,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1310,27,0,0,0,2,2,2,1210,1250,1350,1310,1330,1210,70,130,0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3940,27,2,2,2,2,0,0,3720,3790,4000,3850,3880,3790,200,360,0,160,160,150,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,27,0,0,0,0,0,0,490,540,620,700,840,920,70,100,100,160,100,330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,27,0,0,0,0,0,0,20,10,150,0,30,0,10,160,0,30,0,140,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
0,13780,27,0,0,0,0,0,0,510,180,40,810,390,410,180,40,810,0,90,720,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,5910,27,0,0,0,0,0,0,120,130,0,20,130,0,130,0,20,230,0,10,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,2950,27,0,0,0,0,0,0,2420,2310,1640,1420,980,820,100,70,50,40,30,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10830,27,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,30,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
0,8530,27,0,0,0,0,0,0,2360,2480,2530,2590,2640,2760,160,100,100,100,160,160,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,27,0,0,0,0,0,0,40,10,10,10,20,30,10,10,10,20,30,460,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,980,23,0,0,0,0,2,0,650,800,860,880,640,680,190,100,70,0,100,260,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,24,0,0,0,0,0,0,540,380,300,240,460,380,50,50,50,310,70,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,24,0,0,2,0,0,0,530,530,440,140,40,10,140,0,30,40,10,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,980,22,0,0,0,0,0,0,80,100,180,110,100,100,30,180,110,100,100,110,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,980,23,1,2,2,2,2,2,370,390,430,410,440,430,40,50,0,40,0,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,23,0,0,0,0,0,0,3350,3320,3080,3100,2920,2950,150,140,110,100,100,110,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6230,28,0,0,0,0,0,2,6180,6190,6150,6250,6410,6250,290,280,300,460,0,240,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7550,23,3,2,2,0,0,0,40,20,0,30,0,0,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1640,24,0,0,0,2,2,0,610,650,170,70,0,0,70,170,0,0,0,340,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,2300,24,0,0,0,0,0,0,270,250,270,290,290,350,40,70,70,60,90,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,25,0,0,0,0,0,0,1940,1890,1840,1800,1760,1710,70,70,70,70,70,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1970,24,0,0,0,0,0,0,1550,160,110,80,90,110,160,30,30,90,110,170,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,4920,25,0,0,0,0,0,0,1190,200,40,0,100,0,200,40,0,100,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,7870,27,0,0,0,0,0,0,7890,7740,4250,4120,4220,4290,240,150,120,140,120,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,25,0,0,0,0,0,0,1650,1480,1510,1470,1400,1430,60,60,60,50,50,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3610,26,0,0,0,0,0,0,3540,2960,3020,2860,2190,2160,110,110,100,80,80,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,25,0,0,0,0,0,0,1570,1330,1320,1350,1340,1330,60,60,90,50,50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,29,0,0,0,0,0,0,350,0,0,0,20,60,0,0,0,20,60,50,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,5250,28,0,0,0,0,0,0,130,210,230,300,80,130,210,230,300,80,160,330,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,3940,29,0,0,0,0,0,0,120,3340,3380,3310,2750,1690,3280,180,130,30,30,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4270,27,0,0,0,0,0,0,4300,4390,4190,4260,4020,4090,210,160,160,160,160,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,27,0,0,0,0,0,2,5540,5630,5400,4210,4590,4180,230,210,260,510,70,140,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,27,0,0,0,0,0,0,1160,1180,1030,1040,990,260,60,70,50,30,10,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
0,9510,27,0,0,0,0,0,0,7890,7730,7890,6960,7100,6870,280,310,260,250,260,230,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2300,27,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,20,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,4590,27,0,0,0,0,0,0,4470,4580,4600,4560,4490,4650,230,200,230,160,350,150,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5910,27,1,2,2,2,0,0,190,160,120,100,90,60,0,100,0,50,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,27,0,0,0,0,0,0,40,0,0,20,0,0,0,0,20,0,0,10,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
1,2950,27,0,0,2,0,0,0,3210,3300,2930,2720,1760,1610,410,0,170,160,100,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,27,0,0,0,0,0,0,1740,1780,1720,70,20,20,100,30,80,30,30,30,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,4270,27,0,0,0,0,0,0,110,270,500,240,120,260,270,500,240,120,260,260,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,660,27,0,0,2,0,0,0,10,670,630,640,620,640,660,0,40,20,30,30,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,6560,27,0,0,0,0,0,0,140,120,150,100,170,30,120,150,100,170,30,10,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,6560,27,0,0,0,0,0,0,440,70,460,900,1160,980,70,460,750,240,980,1240,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,3940,27,1,0,0,0,0,0,0,0,80,0,0,0,0,80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1970,28,0,0,0,0,0,0,240,410,200,450,840,860,410,200,450,840,160,160,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,11150,28,0,0,0,0,0,0,60,160,250,410,500,520,100,100,160,100,30,330,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4920,28,0,2,0,2,0,0,30,0,300,10,0,10,0,300,0,0,10,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,5250,28,0,0,0,0,0,0,10,0,0,10,0,20,0,0,10,0,20,20,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,6560,28,0,0,0,0,0,0,1740,1710,1680,1610,1640,1680,80,70,80,110,100,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,28,0,0,2,2,0,0,1420,1610,1660,1610,940,960,230,80,0,40,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5580,27,0,0,0,0,0,0,0,610,980,0,0,50,610,980,0,0,50,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,9190,27,0,0,2,2,2,2,3590,4210,4300,4340,4400,4490,690,200,160,170,170,170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8860,26,0,0,0,0,0,0,6860,6620,6100,5700,5230,4570,210,200,230,120,130,140,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,27,0,0,0,2,0,0,40,30,170,80,130,240,30,170,0,130,240,90,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,9190,27,0,0,0,0,0,0,220,140,0,40,50,10,140,0,40,50,10,130,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1640,27,0,0,0,0,0,0,1020,940,380,180,210,240,50,50,40,30,30,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
1,1640,27,0,0,0,0,0,0,1550,1430,1160,900,850,870,60,100,60,40,40,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,28,0,0,0,0,0,0,200,140,210,300,140,370,140,210,290,140,360,1740,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,1640,28,3,2,2,7,7,7,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,27,0,0,0,0,0,0,50,60,190,150,2310,2230,60,190,150,2310,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,4920,27,0,0,0,0,0,0,-120,-200,1070,1950,1350,940,110,1510,1980,990,560,660,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
0,2950,27,0,0,0,0,0,0,610,2920,2970,2720,2600,2670,3050,130,100,100,110,110,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,16400,28,0,0,0,0,0,0,3070,3340,3130,3350,1550,2400,380,500,400,200,980,200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9840,28,0,0,0,0,0,0,10750,10690,10660,10490,8700,8610,370,390,340,260,270,250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,28,0,0,0,0,0,0,7680,4330,7700,7870,4350,4450,160,3940,330,160,130,130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3940,28,0,0,0,0,0,0,1590,1600,210,0,0,0,50,30,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,3940,28,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0,12800,28,0,0,0,0,0,0,4130,4310,3910,3800,3340,2960,330,160,170,100,100,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,28,0,0,0,0,0,0,190,150,120,740,690,590,70,70,740,250,70,100,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2620,24,0,0,2,2,2,2,2310,2490,2520,2450,2610,2550,220,90,0,200,0,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,660,23,2,2,0,0,0,0,410,390,440,460,470,480,0,50,40,20,20,130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,24,0,0,0,0,0,0,880,890,930,890,870,900,50,60,50,30,40,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2300,25,2,0,0,0,0,0,1530,1570,1600,1640,1680,1720,70,70,70,70,70,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,24,0,0,0,0,0,0,5560,4710,4120,1610,770,800,190,220,290,110,130,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2620,25,2,2,2,0,0,0,2530,2730,2670,2690,2660,2620,260,0,90,100,110,260,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10170,27,0,0,0,0,0,0,4010,3620,3920,3720,4630,4760,330,330,660,990,990,660,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,27,0,0,0,0,0,0,4790,3110,2310,1320,1090,590,120,100,40,30,30,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,27,0,0,0,0,0,0,620,640,610,630,530,540,40,70,70,30,30,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8860,27,1,2,0,0,0,0,8300,8120,8300,8470,7980,8120,0,360,360,290,300,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7550,27,0,2,0,0,0,0,200,190,100,140,50,140,20,100,140,0,140,150,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,7550,28,0,0,0,0,0,0,260,410,410,450,590,20,160,70,50,160,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6560,28,0,0,0,0,2,2,1930,2030,240,310,280,250,130,100,100,0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,28,0,0,0,0,0,2,280,840,20,40,20,10,840,30,40,20,0,390,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,9840,28,0,0,2,2,2,2,9050,9410,9200,10440,10370,9960,490,230,1640,390,0,430,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16400,29,0,0,0,0,0,0,530,1200,2470,30,1860,2670,1220,2560,60,820,3490,660,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,5580,29,1,0,0,0,0,0,0,210,60,0,0,0,210,60,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
0,6560,29,0,0,0,0,0,0,610,0,30,120,120,0,0,30,120,0,0,20,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,16400,29,0,0,0,0,0,0,1090,1140,1160,930,520,260,230,220,50,20,160,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,29,0,0,0,0,0,0,1640,1590,1620,1650,1220,1260,70,70,70,50,50,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4920,29,0,2,0,0,0,0,90,50,10,40,30,0,0,10,40,0,0,10,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,3280,29,0,0,0,0,0,0,1550,1990,2230,2110,510,1680,590,330,90,510,1350,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4920,26,0,0,0,0,0,0,820,750,370,510,590,810,460,160,160,260,430,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,26,0,0,0,0,0,0,740,450,310,340,180,200,70,70,70,0,70,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3280,27,0,0,0,0,0,0,1400,1650,740,600,720,640,330,330,50,130,160,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,27,0,0,0,0,0,0,30,40,40,10,10,10,40,40,10,10,10,10,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,2950,27,0,0,0,2,0,0,1210,1330,1380,1160,980,870,160,120,10,10,0,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6230,27,0,0,0,0,0,0,3190,3240,3330,3390,3410,3490,140,180,180,130,140,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6560,28,0,0,0,0,0,0,2030,2080,2120,2170,2190,2240,100,100,100,80,90,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,28,0,0,2,2,0,0,1860,1880,1790,1630,1640,560,160,70,0,60,1150,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8530,28,0,0,0,0,0,0,0,190,20,50,20,380,190,20,50,20,380,230,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
0,8200,29,0,0,0,0,0,0,680,460,0,0,250,180,460,0,0,250,190,20,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
0,7550,29,0,0,2,0,0,0,120,360,220,150,80,180,370,50,150,80,180,100,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
0,7870,26,0,0,0,0,0,0,940,720,410,890,210,250,50,410,950,210,250,100,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,3610,27,0,0,0,0,0,0,3630,3560,3660,3660,3670,3650,130,160,140,140,140,130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,27,1,0,0,0,0,0,0,0,0,0,40,30,0,0,0,40,30,20,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
0,2620,24,0,0,0,0,0,0,1390,1070,680,380,2130,2050,70,30,380,2130,50,160,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,7550,28,0,0,0,0,0,0,3650,3690,3120,2390,2310,2270,150,160,90,80,100,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6890,28,0,0,0,0,0,0,240,50,280,180,100,20,50,280,180,100,20,840,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1,3280,28,2,2,2,2,2,0,2380,2320,2380,2440,2440,2500,0,110,120,70,90,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1640,29,2,2,2,2,0,0,1580,1620,1640,1600,1510,1540,70,60,0,50,60,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,27,0,0,0,2,0,0,1390,1470,1580,1540,1590,1650,100,140,0,100,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1310,27,0,0,0,0,0,0,890,1060,1280,140,2860,2380,200,260,140,2860,100,330,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,2950,24,0,0,0,0,0,0,110,0,0,40,0,0,0,30,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,2300,25,0,0,0,0,2,2,1180,1220,1240,1330,1300,1390,60,50,110,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,980,26,0,0,0,0,2,0,660,700,730,800,660,490,50,50,90,0,70,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5580,27,0,0,0,0,0,0,10,10,10,20,20,20,10,10,20,20,20,80,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,2620,27,0,0,0,0,0,0,2730,1680,1470,1380,930,970,60,60,70,70,70,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4590,27,0,0,0,0,0,0,530,560,700,10,0,10,70,160,10,0,10,30,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,980,25,0,0,2,0,0,0,170,270,250,330,390,430,100,0,100,70,50,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1310,25,0,0,0,0,0,0,860,880,920,950,970,1000,50,50,50,40,40,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1640,26,1,0,0,0,0,0,0,0,0,40,0,50,0,0,40,0,50,80,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
0,7550,26,0,0,0,0,0,0,90,120,150,110,140,170,40,30,30,30,30,160,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,27,1,0,0,0,0,0,0,130,190,690,590,80,130,190,690,0,0,30,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0,1970,27,0,0,0,0,0,0,2040,2000,1910,1680,980,950,100,100,160,30,30,460,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8200,29,0,0,0,0,0,0,1540,1520,1090,1110,1060,1230,80,330,100,100,260,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7870,29,0,0,0,0,0,0,1380,700,590,6370,6400,6330,60,30,6370,210,230,230,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10170,28,0,0,0,0,0,0,5790,4990,5480,5060,4820,4820,840,1640,980,660,190,190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10500,28,0,0,0,0,0,0,9620,9620,9520,850,750,670,440,420,40,340,280,270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,660,28,0,0,0,0,0,0,390,440,0,0,0,0,160,0,0,0,0,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,9840,28,0,0,0,0,0,0,340,640,630,350,330,340,630,330,60,330,340,330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1640,28,0,0,0,0,0,0,330,460,710,830,1000,1300,160,330,160,190,330,330,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18700,28,0,0,0,0,0,0,1100,980,1090,1070,1000,1020,100,160,100,100,130,130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5250,28,0,0,0,0,0,0,3890,4110,4320,4520,4760,5000,330,330,330,330,330,200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7550,28,0,0,0,0,0,0,250,210,210,1510,50,20,210,210,1510,50,20,30,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,8200,28,0,0,0,0,0,0,1500,1020,720,430,910,720,160,50,100,910,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2620,28,0,0,0,0,0,0,2540,2570,2590,2620,2610,2620,90,90,110,90,90,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1970,28,0,0,0,0,0,0,10,1440,1470,1410,1260,1280,2880,70,50,40,50,70,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,2950,24,0,0,0,0,0,0,580,600,610,380,100,1000,70,40,70,0,1000,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4920,25,0,0,0,0,0,0,270,170,80,150,80,0,170,80,150,80,0,130,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
