NotSeriousDlqin2yrs,age,NumberOfDependents,HasHistoryOfLatePayment,HistoricalDebtRatioInLastYear,MaxMonthlyOpenLinesOfCreditGeq5,MaxUtilizationOfUnsecuredLinesGeq10K,MaxMonthlyIncomeGeq5K
1.0,42.0,0.0,1.0,0.63493746,1.0,0.0,0.0
1.0,59.0,1.0,1.0,0.115088491,0.0,0.0,1.0
1.0,36.0,2.0,0.0,0.353190288,1.0,0.0,1.0
1.0,51.0,0.0,1.0,0.191683679,1.0,0.0,1.0
1.0,46.0,2.0,1.0,0.454329775,1.0,0.0,1.0
1.0,39.0,0.0,0.0,0.495585576,1.0,0.0,1.0
1.0,32.0,0.0,1.0,0.448995013,1.0,0.0,1.0
1.0,50.0,2.0,0.0,0.425287356,1.0,0.0,0.0
1.0,57.0,2.0,0.0,0.517218396,1.0,0.0,0.0
1.0,71.0,0.0,0.0,0.687363834,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.110278524,1.0,0.0,1.0
1.0,64.0,0.0,0.0,1766.0,1.0,0.0,0.0
1.0,77.0,0.0,0.0,0.001999667,0.0,0.0,1.0
1.0,74.0,0.0,0.0,0.712595908,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.013088529,0.0,0.0,1.0
1.0,46.0,1.0,0.0,0.470596571,1.0,0.0,1.0
1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.148770246,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.084849326,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.456421773,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.37640319,1.0,0.0,1.0
-1.0,41.0,0.0,0.0,1.704893868,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.891243503,1.0,0.0,0.0
1.0,39.0,4.0,0.0,0.430224254,1.0,0.0,1.0
1.0,52.0,0.0,0.0,1.068643785,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.311271975,1.0,0.0,0.0
1.0,52.0,2.0,0.0,0.342555814,1.0,0.0,1.0
1.0,36.0,3.0,0.0,0.136295929,1.0,0.0,1.0
1.0,48.0,1.0,1.0,0.35501441799999994,1.0,0.0,0.0
1.0,63.0,0.0,0.0,0.430418361,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.446925079,1.0,0.0,1.0
1.0,69.0,1.0,1.0,0.604638763,1.0,0.0,0.0
1.0,56.0,0.0,0.0,1.220508426,1.0,0.0,0.0
1.0,52.0,3.0,0.0,0.60408666,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.215736041,1.0,0.0,0.0
1.0,78.0,1.0,0.0,0.257969799,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.189156935,0.0,0.0,1.0
1.0,49.0,1.0,0.0,0.219257931,1.0,0.0,1.0
-1.0,44.0,2.0,0.0,1293.5,1.0,0.0,0.0
-1.0,42.0,1.0,0.0,0.500874781,1.0,0.0,0.0
1.0,33.0,1.0,0.0,0.089005236,0.0,0.0,0.0
1.0,39.0,1.0,0.0,0.398830058,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.164847334,1.0,0.0,1.0
1.0,37.0,2.0,0.0,0.71968733,1.0,0.0,1.0
1.0,55.0,1.0,0.0,0.288184215,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.079365079,1.0,0.0,1.0
1.0,47.0,0.0,0.0,0.33433962300000003,1.0,0.0,1.0
1.0,62.0,2.0,0.0,0.054159145,1.0,0.0,1.0
1.0,36.0,2.0,1.0,0.170157068,1.0,0.0,0.0
1.0,33.0,1.0,0.0,0.260693883,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.290671073,1.0,0.0,1.0
1.0,40.0,0.0,0.0,0.157590108,0.0,0.0,0.0
1.0,44.0,4.0,0.0,0.549645035,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.980299912,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.287936014,1.0,0.0,0.0
1.0,44.0,1.0,0.0,0.331213696,1.0,0.0,1.0
1.0,31.0,0.0,0.0,21.46341463,1.0,0.0,0.0
1.0,40.0,3.0,0.0,0.186392544,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.001743411,0.0,0.0,1.0
1.0,49.0,2.0,0.0,0.318001136,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.75028334,1.0,0.0,0.0
1.0,37.0,2.0,0.0,0.069675856,0.0,0.0,0.0
1.0,49.0,6.0,1.0,0.370838526,1.0,0.0,1.0
1.0,38.0,3.0,0.0,0.058253633,1.0,0.0,1.0
1.0,44.0,2.0,0.0,0.967912946,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.15815348699999998,1.0,0.0,1.0
1.0,45.0,0.0,1.0,0.140477512,0.0,0.0,0.0
1.0,71.0,0.0,0.0,0.114496548,1.0,0.0,0.0
1.0,71.0,0.0,0.0,0.612253642,1.0,0.0,0.0
1.0,40.0,0.0,0.0,1.00479693,1.0,0.0,0.0
1.0,42.0,1.0,0.0,0.55039267,1.0,0.0,0.0
1.0,35.0,0.0,0.0,0.005722725,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.325499944,0.0,0.0,1.0
1.0,74.0,1.0,0.0,0.33587241100000004,1.0,0.0,0.0
1.0,28.0,0.0,0.0,0.055005393,0.0,0.0,1.0
-1.0,31.0,2.0,1.0,0.643921192,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.123234917,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.299511195,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.00608365,1.0,0.0,0.0
1.0,58.0,2.0,0.0,0.191046658,0.0,0.0,0.0
1.0,26.0,1.0,0.0,0.274690124,0.0,0.0,0.0
1.0,72.0,0.0,0.0,0.899299152,1.0,0.0,0.0
1.0,36.0,0.0,0.0,0.192255619,0.0,0.0,0.0
1.0,43.0,0.0,0.0,0.0019998,1.0,0.0,1.0
1.0,57.0,3.0,1.0,0.325489282,0.0,0.0,1.0
1.0,68.0,0.0,0.0,0.582276311,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.214513921,0.0,0.0,0.0
1.0,53.0,0.0,0.0,0.28154369100000004,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.110021453,1.0,0.0,0.0
1.0,74.0,0.0,0.0,0.429856714,1.0,0.0,0.0
1.0,83.0,0.0,0.0,0.097710416,1.0,0.0,0.0
1.0,50.0,2.0,1.0,0.211781713,1.0,0.0,1.0
1.0,70.0,0.0,0.0,0.248728198,1.0,0.0,1.0
1.0,55.0,0.0,0.0,0.243347177,1.0,0.0,1.0
1.0,48.0,2.0,0.0,0.094761382,1.0,0.0,1.0
1.0,41.0,1.0,0.0,0.238095238,1.0,0.0,1.0
1.0,76.0,1.0,1.0,0.7270958959999999,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.256974303,1.0,0.0,1.0
1.0,62.0,0.0,0.0,2.372478709,1.0,0.0,0.0
1.0,24.0,0.0,0.0,5.5,0.0,0.0,0.0
1.0,43.0,0.0,0.0,0.27380403,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.087261208,1.0,0.0,1.0
1.0,40.0,3.0,1.0,0.049485546,1.0,0.0,0.0
1.0,58.0,3.0,0.0,0.219330144,1.0,0.0,1.0
1.0,51.0,1.0,0.0,0.463817023,1.0,0.0,1.0
1.0,53.0,2.0,0.0,0.505526051,1.0,0.0,1.0
1.0,50.0,3.0,0.0,0.477684564,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.44957932,1.0,0.0,1.0
1.0,40.0,3.0,0.0,0.40964564,1.0,0.0,1.0
1.0,40.0,0.0,0.0,0.326882761,1.0,0.0,1.0
1.0,59.0,1.0,0.0,0.16669831,1.0,0.0,1.0
-1.0,73.0,0.0,1.0,0.179411485,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.384794234,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.056675939,1.0,0.0,0.0
1.0,66.0,0.0,1.0,0.552182163,1.0,0.0,0.0
1.0,66.0,1.0,0.0,0.14291687,1.0,0.0,1.0
1.0,35.0,0.0,1.0,0.390135525,1.0,0.0,0.0
1.0,48.0,2.0,0.0,0.753298681,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.525345622,1.0,0.0,1.0
1.0,78.0,0.0,0.0,0.054320988,1.0,0.0,1.0
1.0,60.0,2.0,0.0,0.536625179,1.0,0.0,0.0
1.0,48.0,0.0,1.0,0.5225909639999999,1.0,0.0,0.0
1.0,38.0,5.0,1.0,0.035451932,1.0,0.0,1.0
1.0,75.0,1.0,0.0,1.021626298,1.0,0.0,0.0
1.0,70.0,0.0,0.0,0.556475125,1.0,0.0,1.0
1.0,41.0,4.0,1.0,0.347467609,1.0,0.0,1.0
1.0,45.0,3.0,0.0,0.8085843770000001,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.195810023,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.01920439,0.0,0.0,0.0
1.0,51.0,1.0,1.0,0.5496875,1.0,0.0,0.0
1.0,39.0,0.0,0.0,0.466982373,1.0,0.0,0.0
1.0,53.0,0.0,0.0,0.025487256,0.0,0.0,0.0
1.0,39.0,0.0,0.0,0.317534123,1.0,0.0,1.0
1.0,38.0,3.0,0.0,0.443155684,1.0,0.0,1.0
1.0,29.0,0.0,0.0,0.306426332,0.0,0.0,0.0
1.0,52.0,3.0,0.0,0.015517517,1.0,0.0,1.0
1.0,44.0,3.0,0.0,0.318362149,1.0,0.0,1.0
1.0,52.0,3.0,0.0,0.585416308,1.0,0.0,1.0
1.0,85.0,0.0,0.0,0.004246285,0.0,0.0,0.0
1.0,47.0,2.0,0.0,0.380142622,1.0,0.0,0.0
1.0,61.0,0.0,0.0,0.274029631,1.0,0.0,1.0
1.0,49.0,3.0,1.0,0.664201479,1.0,0.0,1.0
1.0,48.0,2.0,0.0,0.201982652,0.0,0.0,0.0
1.0,45.0,1.0,1.0,0.35765163,1.0,0.0,0.0
1.0,62.0,0.0,0.0,1.478621835,1.0,0.0,0.0
1.0,54.0,1.0,1.0,0.516888889,1.0,0.0,1.0
1.0,49.0,0.0,0.0,960.0,1.0,0.0,0.0
-1.0,32.0,0.0,0.0,0.017050837,0.0,0.0,0.0
1.0,68.0,0.0,0.0,0.744132197,1.0,0.0,1.0
1.0,46.0,2.0,0.0,0.746531684,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.392742171,1.0,0.0,0.0
1.0,53.0,2.0,0.0,0.009302326,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.07639236099999999,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.630791456,1.0,0.0,1.0
1.0,76.0,1.0,0.0,0.202877925,1.0,0.0,1.0
1.0,35.0,0.0,0.0,0.069554277,0.0,0.0,1.0
1.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,33.0,0.0,0.0,0.444213804,1.0,0.0,1.0
1.0,64.0,0.0,1.0,0.207429421,1.0,0.0,0.0
1.0,60.0,0.0,0.0,0.007756636,1.0,0.0,1.0
1.0,61.0,1.0,0.0,0.409978193,1.0,0.0,1.0
1.0,43.0,2.0,0.0,0.26217902600000004,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.012001549,0.0,0.0,0.0
1.0,61.0,0.0,1.0,0.476482007,1.0,0.0,1.0
1.0,31.0,1.0,0.0,0.281977442,1.0,0.0,1.0
-1.0,41.0,1.0,1.0,0.316843547,1.0,0.0,1.0
1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,63.0,0.0,0.0,0.406533852,1.0,0.0,1.0
1.0,39.0,3.0,1.0,0.515353487,1.0,0.0,0.0
1.0,59.0,0.0,0.0,0.11299548,1.0,0.0,1.0
1.0,46.0,1.0,0.0,0.306615564,1.0,0.0,1.0
1.0,47.0,2.0,0.0,0.172892093,1.0,0.0,1.0
1.0,56.0,0.0,1.0,0.187203199,1.0,0.0,0.0
1.0,55.0,2.0,0.0,0.23242521,1.0,0.0,1.0
1.0,78.0,0.0,1.0,0.098627275,1.0,0.0,1.0
1.0,51.0,3.0,0.0,0.658274713,1.0,0.0,0.0
1.0,59.0,1.0,0.0,0.283270109,1.0,0.0,1.0
1.0,39.0,2.0,0.0,0.230558614,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.4393579070000001,1.0,0.0,1.0
1.0,37.0,2.0,0.0,0.34056541700000004,1.0,0.0,1.0
1.0,49.0,0.0,0.0,0.264702388,1.0,0.0,1.0
1.0,34.0,0.0,0.0,0.219111555,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.002666413,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.262105592,1.0,0.0,0.0
1.0,47.0,1.0,0.0,0.14850249599999998,0.0,0.0,0.0
1.0,40.0,0.0,0.0,0.640474277,1.0,0.0,0.0
1.0,37.0,1.0,0.0,0.487889273,1.0,0.0,0.0
1.0,41.0,2.0,0.0,0.281059912,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.20340176,1.0,0.0,1.0
1.0,28.0,0.0,0.0,0.199500208,1.0,0.0,0.0
1.0,43.0,2.0,0.0,0.215511143,1.0,0.0,1.0
1.0,51.0,0.0,0.0,0.227890699,0.0,0.0,1.0
1.0,52.0,2.0,0.0,0.835013199,1.0,0.0,1.0
1.0,46.0,1.0,0.0,0.379889609,1.0,0.0,1.0
1.0,52.0,2.0,0.0,0.355888551,0.0,0.0,0.0
1.0,43.0,0.0,0.0,0.4775830820000001,1.0,0.0,1.0
1.0,54.0,1.0,0.0,0.680405697,1.0,0.0,0.0
1.0,39.0,1.0,0.0,0.460723882,1.0,0.0,1.0
1.0,75.0,0.0,1.0,0.140643226,1.0,0.0,1.0
1.0,61.0,0.0,0.0,0.165275597,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.416775621,1.0,0.0,1.0
1.0,51.0,2.0,0.0,0.372985944,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.226220164,0.0,0.0,0.0
-1.0,53.0,1.0,1.0,0.363873254,1.0,0.0,1.0
1.0,56.0,2.0,1.0,0.429009977,1.0,0.0,1.0
1.0,44.0,2.0,1.0,0.347153713,1.0,0.0,1.0
1.0,67.0,0.0,0.0,0.876993915,1.0,0.0,1.0
1.0,80.0,1.0,1.0,0.238887814,1.0,0.0,1.0
1.0,43.0,3.0,0.0,0.096352292,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.060046189000000014,0.0,0.0,0.0
1.0,63.0,0.0,0.0,0.7812593259999999,1.0,0.0,0.0
1.0,66.0,0.0,1.0,0.279062958,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.0010596960000000002,1.0,0.0,0.0
1.0,79.0,0.0,0.0,0.24229655,1.0,0.0,0.0
1.0,54.0,1.0,1.0,0.516206966,1.0,0.0,0.0
1.0,73.0,0.0,0.0,0.424469413,1.0,0.0,0.0
1.0,69.0,2.0,0.0,0.297091782,1.0,0.0,1.0
1.0,62.0,1.0,0.0,0.326577984,1.0,0.0,1.0
1.0,29.0,1.0,1.0,0.051719541,1.0,0.0,0.0
1.0,30.0,1.0,0.0,0.454386403,1.0,0.0,0.0
1.0,49.0,4.0,0.0,0.228847822,1.0,0.0,1.0
1.0,58.0,0.0,0.0,0.455701954,0.0,0.0,0.0
1.0,61.0,0.0,0.0,0.7831782140000001,1.0,0.0,0.0
1.0,27.0,0.0,1.0,0.622511174,1.0,0.0,0.0
1.0,30.0,0.0,0.0,0.473914402,1.0,0.0,0.0
1.0,26.0,3.0,0.0,0.306182122,1.0,0.0,0.0
1.0,59.0,3.0,0.0,0.368557404,1.0,0.0,1.0
-1.0,50.0,1.0,1.0,0.623595506,1.0,0.0,1.0
1.0,39.0,3.0,0.0,0.05923707900000001,0.0,0.0,1.0
1.0,62.0,0.0,1.0,0.324050374,1.0,0.0,1.0
1.0,82.0,0.0,0.0,0.120210728,1.0,0.0,0.0
1.0,50.0,0.0,0.0,0.579903349,1.0,0.0,1.0
1.0,49.0,2.0,0.0,0.29262765,1.0,0.0,1.0
1.0,74.0,0.0,0.0,0.158089596,1.0,0.0,0.0
-1.0,68.0,1.0,1.0,0.757620272,1.0,0.0,0.0
1.0,60.0,0.0,0.0,0.200658465,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.095980804,0.0,0.0,1.0
1.0,41.0,1.0,0.0,0.429542728,1.0,0.0,1.0
1.0,57.0,2.0,0.0,0.4325868370000001,1.0,0.0,0.0
1.0,71.0,0.0,0.0,0.6745125590000001,1.0,0.0,1.0
1.0,56.0,2.0,0.0,0.520814694,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.08824,0.0,0.0,1.0
1.0,60.0,0.0,0.0,0.13760479999999994,1.0,0.0,1.0
1.0,48.0,0.0,0.0,0.213023614,1.0,0.0,1.0
1.0,45.0,0.0,0.0,0.113969391,1.0,0.0,1.0
1.0,65.0,0.0,0.0,0.004836926,0.0,0.0,1.0
1.0,56.0,0.0,0.0,0.590482154,1.0,0.0,0.0
1.0,63.0,3.0,0.0,0.231884058,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.060906984,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.257069409,1.0,0.0,0.0
1.0,47.0,1.0,0.0,0.221841478,1.0,0.0,1.0
1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,61.0,1.0,1.0,0.147548566,0.0,0.0,0.0
1.0,71.0,0.0,0.0,0.303939212,1.0,0.0,1.0
1.0,33.0,2.0,0.0,0.597944032,1.0,0.0,0.0
1.0,62.0,1.0,1.0,0.405604526,1.0,0.0,1.0
1.0,24.0,0.0,0.0,0.042280589,0.0,0.0,0.0
1.0,37.0,3.0,0.0,0.221202003,1.0,0.0,1.0
1.0,80.0,0.0,0.0,0.178210603,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.450033356,1.0,0.0,1.0
1.0,54.0,2.0,1.0,0.329299216,1.0,0.0,1.0
1.0,56.0,0.0,0.0,0.619076185,1.0,0.0,1.0
1.0,71.0,0.0,0.0,0.237041037,1.0,0.0,1.0
1.0,54.0,0.0,1.0,0.076154212,0.0,0.0,0.0
1.0,59.0,2.0,0.0,0.013516309,0.0,0.0,1.0
1.0,41.0,2.0,0.0,0.418451871,1.0,0.0,0.0
1.0,33.0,1.0,0.0,0.933050847,1.0,0.0,0.0
1.0,34.0,2.0,0.0,0.214683617,1.0,0.0,1.0
1.0,60.0,0.0,0.0,0.091004734,0.0,0.0,0.0
1.0,44.0,0.0,0.0,0.15978494599999998,1.0,0.0,1.0
1.0,58.0,2.0,0.0,0.461515424,1.0,0.0,1.0
1.0,47.0,1.0,0.0,0.97630694,1.0,0.0,1.0
1.0,48.0,2.0,1.0,0.37880606,1.0,0.0,1.0
1.0,51.0,2.0,0.0,0.061924148,1.0,0.0,1.0
1.0,40.0,0.0,0.0,0.006498917,1.0,0.0,1.0
-1.0,41.0,0.0,1.0,0.198753297,1.0,0.0,1.0
-1.0,54.0,0.0,0.0,278.0,0.0,0.0,0.0
-1.0,42.0,2.0,1.0,0.06688502,1.0,0.0,1.0
1.0,32.0,2.0,0.0,0.501469148,1.0,0.0,0.0
1.0,58.0,4.0,0.0,0.13427451,1.0,0.0,1.0
1.0,40.0,2.0,0.0,0.656772379,1.0,0.0,1.0
1.0,73.0,1.0,0.0,0.285319834,1.0,0.0,0.0
1.0,49.0,2.0,0.0,0.468069961,1.0,0.0,1.0
1.0,67.0,0.0,1.0,0.369965373,1.0,0.0,1.0
1.0,51.0,2.0,0.0,0.596850787,1.0,0.0,0.0
1.0,43.0,2.0,0.0,0.133979388,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.5549780089999999,1.0,0.0,0.0
1.0,29.0,0.0,0.0,1337.0,1.0,0.0,0.0
1.0,46.0,2.0,0.0,0.279568478,1.0,0.0,1.0
1.0,48.0,2.0,0.0,0.642098046,1.0,0.0,1.0
1.0,62.0,1.0,0.0,0.32251972,1.0,0.0,1.0
1.0,68.0,1.0,1.0,0.262373763,1.0,0.0,1.0
1.0,58.0,1.0,0.0,0.158954675,1.0,0.0,1.0
1.0,72.0,0.0,1.0,0.5336356760000001,1.0,0.0,0.0
1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.396095974,0.0,0.0,0.0
1.0,48.0,1.0,0.0,0.264133528,1.0,0.0,1.0
1.0,46.0,0.0,0.0,0.43506678,1.0,0.0,0.0
1.0,81.0,0.0,0.0,0.426483421,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.06485464,1.0,0.0,1.0
1.0,30.0,1.0,0.0,0.34089603700000004,1.0,0.0,0.0
1.0,72.0,1.0,0.0,0.619088937,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.373670213,1.0,0.0,1.0
1.0,36.0,0.0,0.0,0.353650185,1.0,0.0,1.0
1.0,46.0,0.0,1.0,0.352018816,1.0,0.0,0.0
1.0,57.0,0.0,0.0,1.444622151,1.0,0.0,0.0
1.0,52.0,0.0,0.0,0.24838013,1.0,0.0,1.0
1.0,28.0,0.0,0.0,0.098967011,0.0,0.0,0.0
1.0,57.0,0.0,1.0,2.175515303,1.0,0.0,0.0
1.0,51.0,0.0,0.0,0.459416864,1.0,0.0,1.0
1.0,57.0,0.0,0.0,0.17328103399999994,1.0,0.0,0.0
1.0,60.0,1.0,0.0,0.488458215,1.0,0.0,1.0
1.0,64.0,0.0,0.0,0.036567946,1.0,0.0,1.0
1.0,28.0,1.0,0.0,0.47700511,1.0,0.0,0.0
1.0,32.0,0.0,0.0,0.012283959,1.0,0.0,1.0
1.0,41.0,0.0,0.0,0.143457103,1.0,0.0,1.0
1.0,63.0,0.0,0.0,0.7665392529999999,1.0,0.0,0.0
1.0,61.0,2.0,0.0,0.239486695,1.0,0.0,1.0
1.0,54.0,2.0,0.0,0.266935755,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.25620028100000003,1.0,0.0,0.0
1.0,46.0,3.0,0.0,0.347920974,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.574056792,1.0,0.0,1.0
1.0,79.0,0.0,0.0,0.021610069,1.0,0.0,0.0
1.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,78.0,0.0,0.0,0.031148303,0.0,0.0,0.0
1.0,48.0,0.0,1.0,0.508548247,1.0,0.0,0.0
1.0,32.0,1.0,0.0,0.524053671,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.76521511,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.066881458,0.0,0.0,1.0
1.0,67.0,0.0,1.0,0.917355372,1.0,0.0,1.0
1.0,86.0,1.0,0.0,0.004254414000000001,0.0,0.0,0.0
1.0,40.0,1.0,0.0,0.460266577,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.017767907,1.0,0.0,0.0
1.0,61.0,0.0,0.0,688.0,1.0,0.0,0.0
1.0,58.0,1.0,0.0,0.8507183009999999,1.0,0.0,0.0
1.0,38.0,0.0,0.0,0.384168482,1.0,0.0,0.0
-1.0,48.0,1.0,1.0,0.56473921,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.299850075,1.0,0.0,0.0
1.0,62.0,0.0,0.0,0.403876582,1.0,0.0,0.0
1.0,77.0,0.0,0.0,0.093385214,0.0,0.0,0.0
1.0,81.0,0.0,0.0,0.004548094,0.0,0.0,1.0
1.0,41.0,4.0,0.0,0.587140675,1.0,0.0,1.0
1.0,62.0,0.0,0.0,0.349265073,1.0,0.0,1.0
1.0,61.0,0.0,1.0,0.020862309,1.0,0.0,1.0
1.0,68.0,0.0,0.0,0.301269873,1.0,0.0,1.0
1.0,60.0,0.0,1.0,0.238233585,1.0,0.0,1.0
-1.0,34.0,4.0,1.0,0.131401449,0.0,0.0,0.0
1.0,52.0,2.0,0.0,0.307041485,1.0,0.0,0.0
1.0,37.0,0.0,0.0,0.293683812,1.0,0.0,1.0
1.0,49.0,1.0,0.0,0.329205366,1.0,0.0,1.0
1.0,26.0,0.0,0.0,0.249405045,0.0,0.0,0.0
1.0,62.0,2.0,0.0,0.292776093,0.0,0.0,1.0
1.0,47.0,1.0,0.0,0.046035806,1.0,0.0,0.0
1.0,27.0,0.0,0.0,0.414634146,1.0,0.0,0.0
1.0,39.0,2.0,0.0,0.651485698,1.0,0.0,0.0
1.0,65.0,0.0,0.0,0.239736502,1.0,0.0,1.0
1.0,45.0,2.0,0.0,0.06616528599999999,0.0,0.0,1.0
-1.0,36.0,0.0,0.0,1.178397579,1.0,0.0,1.0
1.0,33.0,1.0,0.0,0.483336507,1.0,0.0,1.0
1.0,75.0,0.0,0.0,0.225794033,1.0,0.0,1.0
1.0,44.0,0.0,0.0,0.5116537179999999,1.0,0.0,0.0
-1.0,42.0,1.0,0.0,0.874524112,1.0,0.0,1.0
1.0,43.0,1.0,0.0,0.275029446,1.0,0.0,1.0
1.0,64.0,1.0,0.0,0.007685098,1.0,0.0,1.0
1.0,52.0,0.0,0.0,1.459425718,1.0,0.0,0.0
1.0,70.0,0.0,0.0,0.041436464,1.0,0.0,0.0
1.0,47.0,2.0,1.0,0.8777041940000001,1.0,0.0,0.0
1.0,41.0,0.0,0.0,0.681915904,1.0,0.0,1.0
1.0,41.0,2.0,0.0,0.402705061,0.0,0.0,0.0
1.0,26.0,1.0,1.0,0.335618395,1.0,0.0,0.0
1.0,52.0,1.0,1.0,0.595108696,1.0,0.0,0.0
1.0,44.0,0.0,1.0,0.276531924,1.0,0.0,1.0
1.0,31.0,0.0,1.0,0.179694685,1.0,0.0,1.0
1.0,73.0,0.0,0.0,0.108561089,1.0,0.0,1.0
1.0,30.0,0.0,0.0,0.057407112,1.0,0.0,1.0
1.0,31.0,3.0,0.0,0.069170772,0.0,0.0,0.0
1.0,61.0,0.0,1.0,0.8985925240000001,1.0,0.0,1.0
1.0,54.0,2.0,0.0,0.66863171,1.0,0.0,0.0
1.0,58.0,0.0,0.0,0.00239952,1.0,0.0,1.0
1.0,47.0,3.0,0.0,1215.0,1.0,0.0,0.0
1.0,24.0,0.0,0.0,0.009744214,0.0,0.0,0.0
1.0,34.0,0.0,0.0,0.151139544,0.0,0.0,0.0
1.0,31.0,1.0,1.0,0.07417103,0.0,0.0,0.0
1.0,33.0,0.0,0.0,0.531661928,1.0,0.0,0.0
1.0,25.0,0.0,0.0,0.107062238,0.0,0.0,0.0
-1.0,50.0,1.0,1.0,0.39433062,1.0,0.0,1.0
1.0,47.0,3.0,0.0,0.375689826,1.0,0.0,1.0
-1.0,43.0,2.0,0.0,0.455823793,1.0,0.0,1.0
1.0,36.0,1.0,0.0,0.342131574,1.0,0.0,1.0
1.0,22.0,0.0,0.0,0.001075269,0.0,0.0,0.0
1.0,77.0,0.0,1.0,0.197121152,1.0,0.0,0.0
1.0,50.0,1.0,0.0,0.023809524,0.0,0.0,0.0
-1.0,51.0,2.0,1.0,0.784920752,1.0,0.0,1.0
1.0,38.0,2.0,0.0,0.17952818899999998,1.0,0.0,0.0
1.0,35.0,2.0,0.0,0.508294806,1.0,0.0,0.0
1.0,37.0,0.0,0.0,0.6252545820000001,1.0,0.0,1.0
1.0,69.0,0.0,0.0,0.076715023,1.0,0.0,0.0
1.0,55.0,0.0,0.0,0.246555862,1.0,0.0,1.0
1.0,73.0,0.0,0.0,0.504890679,1.0,0.0,0.0
1.0,56.0,0.0,0.0,0.820458977,1.0,0.0,1.0
1.0,47.0,0.0,1.0,13.09561753,1.0,0.0,0.0
1.0,35.0,0.0,0.0,0.329023519,1.0,0.0,1.0
1.0,42.0,2.0,0.0,0.201389376,1.0,0.0,1.0
1.0,60.0,0.0,1.0,0.515659462,1.0,0.0,1.0
