NotSeriousDlqin2yrs,Age,NumberOfDependents,DebtRatio,MonthlyIncome,CreditLineUtilization,NumberRealEstateLoansOrLines,NumberOfOpenCreditLinesAndLoans,HistoryOfLatePayment,HistoryOfLatePaymentInPast2Years,HistoryOfDelinquency,HistoryOfDelinquencyInPast2Years
1.0,48.0,3.0,6563.0,0.0,0.9999999,2.0,10.0,False,False,False,False
1.0,34.0,0.0,0.221748401,4220.0,0.0,1.0,2.0,False,False,False,False
1.0,39.0,1.0,0.331749332,10100.0,0.205711046,1.0,4.0,False,False,False,False
1.0,63.0,1.0,0.187273409,7998.0,0.010231463,2.0,13.0,False,False,False,False
1.0,49.0,0.0,0.295597484,6200.0,0.918394257,1.0,13.0,True,True,True,True
1.0,54.0,1.0,0.057122634,66400.0,0.843083529,2.0,9.0,False,False,False,False
1.0,38.0,0.0,0.505753578,7125.0,0.320098234,3.0,14.0,False,False,False,False
1.0,68.0,0.0,0.269023828,1300.0,0.0,0.0,5.0,False,False,False,False
1.0,76.0,0.0,0.319806178,1650.0,0.080132115,0.0,9.0,False,False,False,False
1.0,50.0,1.0,0.362411726,16850.0,0.498450155,3.0,15.0,True,True,False,False
1.0,49.0,2.0,0.01612342,8620.0,0.9999999,1.0,1.0,False,False,False,False
1.0,62.0,0.0,0.092888244,6200.0,0.046699863,1.0,18.0,False,False,False,False
1.0,35.0,2.0,0.182554732,5800.0,0.051375494,0.0,10.0,False,False,False,False
1.0,46.0,1.0,0.075731067,4000.0,0.348660536,0.0,3.0,False,False,True,True
1.0,68.0,0.0,0.504368546,6294.0,0.348631813,2.0,10.0,False,False,False,False
1.0,57.0,0.0,0.151652242,5083.0,0.017539956,2.0,14.0,False,False,False,False
1.0,71.0,0.0,0.265500152,9886.0,0.139931167,1.0,19.0,False,False,False,False
1.0,44.0,2.0,0.757829731,6800.0,0.092196335,1.0,12.0,False,False,False,False
1.0,36.0,3.0,0.441063245,5454.0,0.124433757,1.0,15.0,False,False,False,False
1.0,31.0,0.0,0.183032732,1496.0,0.218562522,0.0,5.0,False,False,False,False
1.0,62.0,0.0,0.170168465,5282.0,1.214392804,0.0,9.0,True,True,True,True
1.0,65.0,0.0,0.001028454,5833.0,0.010237608,0.0,2.0,False,False,False,False
1.0,24.0,0.0,0.011123471,898.0,0.363636364,0.0,1.0,False,False,False,False
1.0,33.0,0.0,0.224588039,5400.0,0.008545066,1.0,2.0,False,False,False,False
1.0,57.0,0.0,0.322473994,12400.0,0.302452782,2.0,6.0,False,False,False,False
1.0,51.0,0.0,0.50689862,5000.0,0.168149978,2.0,13.0,False,False,False,False
1.0,36.0,2.0,0.28969697,4949.0,0.126658223,1.0,4.0,False,False,False,False
1.0,39.0,0.0,0.235486891,6407.0,0.556170159,0.0,14.0,True,True,False,False
1.0,58.0,0.0,0.13944981,6833.0,0.605442177,0.0,11.0,True,True,False,False
1.0,60.0,3.0,0.599066874,6429.0,0.013990614,2.0,11.0,False,False,False,False
1.0,74.0,1.0,0.019063005,6189.0,0.113082483,0.0,4.0,False,False,False,False
1.0,64.0,1.0,0.577303561,7075.0,0.843491726,1.0,15.0,False,False,False,False
1.0,64.0,0.0,0.247682533,9600.0,0.582794334,1.0,5.0,False,False,False,False
1.0,29.0,1.0,0.023059185,1300.0,1.138482024,0.0,2.0,True,True,False,False
-1.0,65.0,2.0,0.364620939,3600.0,0.604382878,0.0,9.0,True,True,False,False
1.0,63.0,0.0,0.072407551,11600.0,0.0,0.0,6.0,False,False,False,False
1.0,37.0,0.0,0.305015599,8333.0,0.036338162,2.0,8.0,False,False,False,False
-1.0,52.0,2.0,0.394810738,8902.0,0.415430267,3.0,18.0,True,True,True,True
1.0,44.0,0.0,0.1488,7499.0,0.007092527,1.0,20.0,False,False,False,False
1.0,49.0,0.0,0.37822327,12719.0,0.545736434,2.0,15.0,False,False,False,False
1.0,35.0,0.0,1.346261495,2500.0,0.946305369,2.0,17.0,False,False,False,False
1.0,64.0,0.0,0.251974347,18866.0,0.317984571,2.0,12.0,False,False,False,False
1.0,59.0,0.0,0.140301711,16770.0,0.000975261,1.0,12.0,False,False,False,False
-1.0,62.0,0.0,0.48161885,9166.0,0.517790621,2.0,11.0,True,True,False,False
1.0,50.0,0.0,0.372658773,4644.0,0.427733055,2.0,10.0,False,False,False,False
1.0,28.0,0.0,0.140053524,5604.0,0.297593704,0.0,5.0,False,False,False,False
1.0,53.0,0.0,0.653153153,5105.0,0.717082441,3.0,12.0,True,True,False,False
-1.0,47.0,2.0,2.035273369,1700.0,0.772523695,2.0,10.0,False,False,False,False
1.0,48.0,1.0,0.393672199,5783.0,0.429871057,1.0,8.0,True,True,False,False
-1.0,51.0,3.0,0.50448833,2784.0,0.647167057,0.0,8.0,False,False,False,False
1.0,52.0,1.0,0.257217848,8000.0,0.434132069,1.0,6.0,False,False,False,False
-1.0,53.0,0.0,0.433985839,2400.0,0.794212219,1.0,5.0,False,False,True,True
1.0,54.0,0.0,0.779607489,4432.0,0.406059277,2.0,9.0,False,False,False,False
1.0,54.0,0.0,0.102661597,30244.0,1.073994715,2.0,14.0,False,False,False,False
1.0,40.0,0.0,0.362659335,4000.0,0.018761681,2.0,6.0,False,False,False,False
1.0,49.0,2.0,0.319913537,3700.0,0.474525475,1.0,5.0,False,False,False,False
1.0,36.0,0.0,1.690615493,4272.0,0.004166493,5.0,10.0,False,False,False,False
1.0,55.0,2.0,0.168666538,10333.0,0.9999999,1.0,5.0,True,True,False,False
1.0,52.0,2.0,0.403694602,11800.0,0.370756557,2.0,12.0,False,False,False,False
1.0,39.0,2.0,0.393969599,8025.0,0.148216081,3.0,12.0,False,False,False,False
1.0,34.0,1.0,0.287878788,4883.0,0.239920027,0.0,4.0,False,False,False,False
1.0,59.0,0.0,4113.0,0.0,0.007631473,3.0,13.0,False,False,False,False
1.0,58.0,0.0,0.825087456,2000.0,0.331607555,0.0,12.0,False,False,False,False
1.0,37.0,1.0,0.411732754,1840.0,0.570046943,0.0,8.0,False,False,False,False
-1.0,32.0,1.0,1.311953353,2400.0,0.982289636,2.0,7.0,False,False,True,True
-1.0,44.0,1.0,0.399580021,6666.0,0.9999999,1.0,7.0,True,True,True,True
1.0,70.0,0.0,0.029576339,1250.0,0.06322913,0.0,4.0,False,False,False,False
1.0,50.0,0.0,0.12150599,7011.0,0.659247334,0.0,6.0,False,False,False,False
1.0,48.0,1.0,0.114988501,10000.0,0.367834122,0.0,10.0,False,False,False,False
1.0,68.0,0.0,0.323515439,4209.0,0.040919806,1.0,19.0,True,True,False,False
1.0,30.0,1.0,0.273645399,6237.0,0.038077842,1.0,8.0,False,False,False,False
1.0,41.0,0.0,0.375874708,3000.0,0.206280996,0.0,9.0,False,False,False,False
1.0,71.0,0.0,1.092529389,2636.0,0.084037973,2.0,18.0,False,False,False,False
1.0,67.0,1.0,0.512441581,7916.0,0.399778583,2.0,12.0,False,False,False,False
-1.0,35.0,0.0,0.0,1800.0,0.9999999,0.0,0.0,False,False,False,False
1.0,53.0,1.0,0.089756834,25167.0,0.060183391,2.0,6.0,False,False,False,False
1.0,52.0,1.0,0.459513412,8014.0,0.373125375,2.0,5.0,False,False,False,False
1.0,40.0,4.0,712.0,0.0,0.201938835,0.0,8.0,False,False,False,False
1.0,41.0,0.0,0.621475705,5000.0,0.139813929,2.0,5.0,False,False,False,False
-1.0,41.0,2.0,0.604577743,3800.0,0.588570853,1.0,15.0,False,False,False,False
1.0,33.0,1.0,0.440275539,6822.0,0.009277262,1.0,10.0,False,False,False,False
1.0,42.0,2.0,0.142990002,4300.0,0.9999999,1.0,6.0,False,False,False,False
1.0,51.0,0.0,0.718383671,7250.0,0.887360477,1.0,15.0,True,True,False,False
1.0,65.0,0.0,0.328303945,5500.0,0.002857038,1.0,8.0,False,False,False,False
1.0,33.0,1.0,0.53531941,3255.0,0.022345883,1.0,7.0,False,False,False,False
1.0,46.0,0.0,0.542629374,7400.0,0.220503975,2.0,10.0,True,True,False,False
1.0,60.0,0.0,0.442231076,5772.0,0.9999999,2.0,8.0,True,True,False,False
1.0,56.0,2.0,0.201905701,6086.0,0.16495876,1.0,9.0,True,True,False,False
1.0,31.0,0.0,0.267110997,3900.0,0.504037399,0.0,7.0,False,False,False,False
1.0,31.0,0.0,0.001292149,16251.0,0.219024538,0.0,3.0,False,False,False,False
1.0,28.0,0.0,0.083833256,6500.0,0.018440365,0.0,10.0,False,False,False,False
1.0,32.0,0.0,1.001537279,1300.0,0.929907009,2.0,4.0,False,False,False,False
1.0,47.0,3.0,0.599582305,5266.0,0.9999999,2.0,5.0,True,True,True,True
1.0,46.0,2.0,0.278906093,4972.0,0.0,2.0,5.0,False,False,False,False
1.0,26.0,0.0,0.235895158,2250.0,0.028830012,0.0,5.0,False,False,False,False
1.0,24.0,0.0,0.003557137,2248.0,0.007705544,0.0,3.0,False,False,False,False
1.0,41.0,0.0,3.020979021,1000.0,0.239611196,2.0,12.0,False,False,False,False
1.0,33.0,0.0,0.146463384,4000.0,0.154103943,0.0,8.0,False,False,False,False
1.0,40.0,0.0,0.200326619,5510.0,0.200639434,2.0,8.0,False,False,False,False
1.0,76.0,0.0,0.017994002,3000.0,0.062079792,0.0,3.0,False,False,False,False
1.0,61.0,0.0,0.157287157,6236.0,0.6710959,0.0,9.0,True,True,False,False
1.0,49.0,0.0,0.0,4600.0,0.9999999,0.0,1.0,False,False,False,False
1.0,32.0,2.0,0.721860061,2300.0,0.798962595,1.0,11.0,True,True,False,False
1.0,32.0,0.0,0.012702893,2833.0,0.015249047,0.0,4.0,False,False,False,False
1.0,24.0,0.0,8.0,0.0,0.270729271,0.0,1.0,False,False,False,False
-1.0,57.0,0.0,0.108789121,10000.0,0.034524497,0.0,8.0,True,True,False,False
1.0,68.0,1.0,0.190846599,16583.0,0.064650678,2.0,12.0,False,False,False,False
1.0,80.0,0.0,0.045460334,7852.0,0.02269773,0.0,3.0,False,False,False,False
1.0,79.0,0.0,0.735632184,2000.0,0.0,1.0,8.0,False,False,False,False
1.0,67.0,0.0,0.241172552,1500.0,0.736815796,0.0,4.0,False,False,False,False
1.0,30.0,0.0,0.737445928,5316.0,0.008615053,3.0,8.0,False,False,False,False
1.0,36.0,1.0,0.388029037,7300.0,0.275350066,1.0,12.0,False,False,False,False
1.0,65.0,0.0,0.030993801,5000.0,0.019599564,0.0,6.0,False,False,False,False
1.0,25.0,0.0,0.153099115,3500.0,0.883166795,0.0,5.0,False,False,True,True
1.0,33.0,0.0,0.047373567,11250.0,0.084025537,0.0,5.0,False,False,False,False
1.0,65.0,0.0,0.34939759,248.0,0.081836161,0.0,4.0,False,False,False,False
1.0,72.0,0.0,0.194904459,3924.0,0.044747724,2.0,12.0,False,False,False,False
1.0,49.0,2.0,0.377181829,8650.0,0.040566471,1.0,16.0,False,False,False,False
1.0,49.0,0.0,0.165159624,5418.0,0.48187953,1.0,7.0,False,False,False,False
1.0,59.0,0.0,0.095864182,7833.0,0.0,1.0,6.0,False,False,False,False
1.0,63.0,0.0,0.212796313,9111.0,0.104066573,0.0,6.0,False,False,False,False
1.0,34.0,4.0,0.091191174,5800.0,0.9999999,0.0,4.0,True,True,False,False
1.0,38.0,0.0,0.006377164,3292.0,0.037382698,0.0,2.0,False,False,False,False
1.0,60.0,2.0,0.216164742,8400.0,0.018938403,1.0,33.0,False,False,False,False
1.0,43.0,0.0,0.115910727,8333.0,0.135540074,0.0,6.0,False,False,False,False
1.0,55.0,0.0,0.000668807,7475.0,0.014921929,0.0,1.0,False,False,False,False
1.0,68.0,0.0,1.30620985,1400.0,0.127244472,2.0,11.0,False,False,False,False
1.0,49.0,1.0,0.334779398,10833.0,0.818347225,2.0,8.0,True,True,False,False
1.0,43.0,2.0,0.309307558,12000.0,0.162201907,2.0,12.0,False,False,False,False
1.0,30.0,1.0,0.652369526,6667.0,0.185741959,1.0,14.0,False,False,False,False
1.0,70.0,1.0,0.234126524,8614.0,0.032268971,1.0,11.0,False,False,False,False
1.0,55.0,3.0,0.824217276,5301.0,0.469321626,2.0,16.0,True,True,True,True
-1.0,33.0,0.0,0.720473899,2700.0,0.605120693,1.0,3.0,False,False,False,False
-1.0,56.0,1.0,0.387670092,3600.0,0.353768403,1.0,11.0,True,True,False,False
1.0,88.0,0.0,0.152615795,3000.0,0.1876008,1.0,2.0,False,False,False,False
-1.0,56.0,2.0,1.372788494,8760.0,0.634046053,4.0,10.0,True,True,False,False
1.0,32.0,0.0,0.201159768,5000.0,0.001783411,1.0,9.0,False,False,False,False
1.0,58.0,0.0,0.308538292,5000.0,0.067728164,2.0,11.0,True,True,False,False
-1.0,47.0,2.0,0.143044619,5333.0,1.105665556,0.0,25.0,True,True,False,False
1.0,55.0,1.0,0.248852022,6750.0,0.251585711,1.0,9.0,False,False,False,False
1.0,86.0,0.0,0.058470765,2667.0,0.0,0.0,5.0,False,False,False,False
1.0,36.0,2.0,0.894258446,6600.0,0.467896629,2.0,9.0,True,True,False,False
1.0,32.0,0.0,0.378138192,4500.0,0.342737759,0.0,12.0,False,False,False,False
1.0,38.0,3.0,0.375200099,8120.0,0.020934328,2.0,8.0,False,False,False,False
1.0,46.0,3.0,0.257574319,10528.0,0.267850344,2.0,10.0,False,False,False,False
1.0,62.0,0.0,0.0,3366.0,0.9999999,0.0,4.0,False,False,False,False
1.0,60.0,4.0,0.557055368,8000.0,0.282185813,2.0,24.0,False,False,False,False
1.0,38.0,0.0,0.162473348,2344.0,0.099180164,0.0,4.0,False,False,False,False
1.0,81.0,0.0,0.15174472,4355.0,0.01354759,0.0,9.0,False,False,False,False
1.0,86.0,0.0,0.005998286,3500.0,0.024744924,0.0,7.0,False,False,False,False
-1.0,39.0,2.0,0.617676465,5000.0,0.025192896,2.0,8.0,False,False,False,False
1.0,37.0,0.0,0.490875126,6958.0,0.226209655,2.0,4.0,False,False,False,False
1.0,66.0,0.0,0.255728689,12000.0,0.060725857,3.0,23.0,True,True,False,False
-1.0,56.0,0.0,0.193893948,5600.0,1.256147541,0.0,7.0,True,True,True,True
1.0,36.0,0.0,0.335422262,3350.0,0.9999999,1.0,2.0,True,True,False,False
1.0,46.0,0.0,0.189136886,7750.0,0.032798991,1.0,3.0,False,False,False,False
1.0,63.0,0.0,0.0,5667.0,0.0,0.0,7.0,False,False,False,False
1.0,28.0,1.0,0.698756333,2170.0,0.292680536,0.0,10.0,False,False,False,False
1.0,37.0,2.0,0.21496929,7000.0,0.000378774,1.0,7.0,False,False,False,False
1.0,28.0,1.0,0.148069241,3754.0,0.02411481,0.0,4.0,False,False,False,False
1.0,32.0,3.0,0.281121349,5100.0,0.914510686,1.0,6.0,False,False,False,False
1.0,32.0,0.0,0.364168855,4950.0,0.078171008,1.0,14.0,False,False,False,False
1.0,31.0,0.0,1.043982407,2500.0,0.528182727,2.0,7.0,False,False,False,False
1.0,50.0,3.0,0.080311722,9238.0,0.007135384,1.0,9.0,False,False,False,False
1.0,47.0,2.0,0.677046549,6229.0,0.92054726,1.0,8.0,False,False,False,False
1.0,67.0,0.0,0.364019254,3323.0,0.0,1.0,4.0,False,False,False,False
1.0,28.0,0.0,0.030613505,8100.0,0.006441151,0.0,8.0,False,False,False,False
1.0,41.0,2.0,0.013318535,2702.0,0.9999999,0.0,0.0,False,False,False,False
1.0,51.0,0.0,0.073731567,4000.0,9.43e-05,0.0,7.0,False,False,False,False
1.0,45.0,3.0,0.493930636,10379.0,0.226774186,4.0,16.0,False,False,False,False
1.0,40.0,0.0,0.181705371,5640.0,0.859490479,0.0,5.0,False,False,False,False
1.0,76.0,0.0,0.002934464,15334.0,0.016914596,0.0,4.0,False,False,False,False
1.0,58.0,1.0,0.006832195,6000.0,0.137686231,0.0,2.0,False,False,False,False
1.0,39.0,0.0,0.023313905,1200.0,0.848319709,0.0,1.0,False,False,False,False
1.0,39.0,2.0,0.129934841,2608.0,0.182724252,0.0,5.0,False,False,False,False
1.0,38.0,0.0,0.776716207,2825.0,0.0,1.0,6.0,False,False,False,False
1.0,38.0,2.0,0.559744304,6100.0,0.276602896,1.0,17.0,False,False,False,False
1.0,37.0,3.0,0.074228366,5280.0,0.30335394,0.0,6.0,False,False,False,False
1.0,35.0,0.0,0.486962086,6250.0,0.034570194,2.0,10.0,False,False,False,False
1.0,36.0,0.0,0.014636157,4850.0,0.06115524,0.0,5.0,False,False,False,False
-1.0,27.0,0.0,0.452031483,4700.0,0.9999999,0.0,9.0,True,True,False,False
1.0,48.0,2.0,0.430889663,17500.0,0.395514558,2.0,11.0,True,True,False,False
1.0,37.0,0.0,0.011992168,8171.0,0.045683524,0.0,8.0,False,False,False,False
1.0,68.0,0.0,0.723871873,4276.0,0.445063166,2.0,12.0,False,False,False,False
1.0,31.0,0.0,0.0,5416.0,0.9999999,0.0,1.0,True,True,False,False
1.0,29.0,0.0,0.689040208,3083.0,0.434874134,1.0,5.0,False,False,False,False
1.0,41.0,1.0,0.602579484,3333.0,0.270633863,1.0,17.0,True,True,False,False
1.0,44.0,2.0,0.502046131,5375.0,0.040070756,2.0,5.0,False,False,False,False
-1.0,45.0,3.0,0.259561703,12000.0,0.064557936,3.0,12.0,True,True,False,False
1.0,45.0,2.0,0.227765474,8578.0,0.037773459,2.0,10.0,False,False,False,False
1.0,44.0,0.0,0.171401365,6300.0,0.178373626,1.0,7.0,False,False,False,False
1.0,54.0,0.0,0.002776064,6483.0,0.010549824,0.0,3.0,False,False,False,False
1.0,23.0,0.0,0.088771311,1700.0,0.022362536,0.0,2.0,False,False,False,False
1.0,39.0,0.0,0.473305339,5000.0,0.004509509,1.0,5.0,False,False,False,False
1.0,48.0,2.0,0.395120976,5000.0,0.085244672,2.0,4.0,False,False,False,False
1.0,42.0,0.0,0.470754874,6000.0,0.303891337,1.0,6.0,False,False,False,False
1.0,39.0,0.0,0.988032909,2673.0,0.107166972,1.0,8.0,False,False,False,False
1.0,32.0,0.0,0.118172157,4704.0,0.728598878,0.0,4.0,True,True,False,False
1.0,86.0,0.0,0.681952663,6083.0,0.622281711,1.0,22.0,True,True,False,False
1.0,47.0,1.0,1.029443839,2750.0,0.66110423,1.0,7.0,False,False,False,False
1.0,35.0,0.0,0.07545696,6400.0,0.23995099,0.0,9.0,True,True,False,False
1.0,57.0,3.0,0.087453892,21416.0,0.03095469,1.0,15.0,False,False,False,False
1.0,48.0,0.0,0.071685039,15874.0,0.138051035,0.0,17.0,False,False,False,False
1.0,34.0,0.0,2.401426719,1541.0,0.9999999,2.0,3.0,False,False,False,False
1.0,34.0,4.0,0.428154438,7536.0,0.934474908,2.0,6.0,False,False,False,False
1.0,52.0,1.0,0.586082783,5000.0,0.092131911,2.0,11.0,False,False,False,False
1.0,59.0,1.0,0.681529523,7400.0,0.11981756,3.0,13.0,False,False,False,False
1.0,79.0,0.0,0.268518519,3995.0,0.463259688,0.0,4.0,False,False,False,False
1.0,26.0,0.0,0.184016242,5417.0,0.295319271,0.0,10.0,False,False,False,False
1.0,56.0,0.0,0.325418645,4000.0,0.341552933,1.0,5.0,False,False,False,False
1.0,26.0,2.0,190.0,0.0,0.9999999,0.0,1.0,False,False,True,True
1.0,55.0,1.0,0.123924669,4300.0,0.0,0.0,10.0,False,False,False,False
1.0,50.0,2.0,0.668909448,7133.0,0.875105417,2.0,5.0,False,False,False,False
1.0,44.0,0.0,0.835062241,5783.0,0.606699825,1.0,23.0,False,False,False,False
1.0,47.0,1.0,0.918918919,2552.0,0.588176478,1.0,6.0,False,False,False,False
1.0,84.0,0.0,0.022134952,2800.0,0.103944803,0.0,3.0,False,False,False,False
1.0,64.0,0.0,0.001809351,10500.0,0.011459907,0.0,10.0,False,False,False,False
1.0,62.0,1.0,0.231108498,3400.0,0.426929392,1.0,6.0,False,False,False,False
1.0,53.0,2.0,0.686957477,9100.0,0.394268229,3.0,9.0,False,False,False,False
1.0,59.0,0.0,0.355369807,3947.0,0.020699308,1.0,5.0,False,False,False,False
1.0,30.0,0.0,0.12334863,7190.0,0.693723349,0.0,3.0,True,True,False,False
1.0,61.0,0.0,0.450577664,2336.0,1.021836359,1.0,4.0,False,False,False,False
1.0,56.0,3.0,0.253005152,13975.0,0.034757364,3.0,11.0,False,False,False,False
1.0,38.0,2.0,0.136132316,4715.0,1.445042275,0.0,5.0,True,True,True,True
1.0,52.0,0.0,0.526889865,6600.0,0.075462938,2.0,9.0,False,False,False,False
1.0,84.0,1.0,0.075239808,3335.0,0.196233733,0.0,6.0,False,False,False,False
1.0,69.0,0.0,0.054412132,12000.0,0.173209727,0.0,8.0,False,False,False,False
1.0,50.0,1.0,0.154410131,4500.0,0.035076473,1.0,5.0,False,False,False,False
1.0,74.0,0.0,2.848920863,416.0,0.005146243,1.0,11.0,False,False,False,False
1.0,48.0,2.0,0.884773663,7775.0,0.756473067,3.0,14.0,False,False,False,False
1.0,40.0,0.0,0.189453414,6750.0,0.010117219,1.0,4.0,False,False,False,False
1.0,42.0,4.0,0.334063827,7300.0,0.045782397,2.0,15.0,False,False,False,False
1.0,68.0,1.0,0.138205079,5158.0,0.073248295,1.0,5.0,False,False,False,False
1.0,64.0,1.0,0.249717416,11500.0,0.04544943,3.0,12.0,False,False,False,False
1.0,60.0,2.0,0.595488137,10283.0,0.245287301,1.0,15.0,True,True,False,False
1.0,86.0,0.0,0.001349528,5927.0,0.003815949,0.0,6.0,False,False,False,False
1.0,54.0,1.0,0.401240951,2900.0,0.0,1.0,10.0,False,False,False,False
1.0,60.0,0.0,0.454688525,7624.0,0.031117511,2.0,5.0,False,False,False,False
1.0,48.0,3.0,0.531312592,7488.0,0.980769847,2.0,5.0,True,True,False,False
-1.0,45.0,2.0,0.244503571,7140.0,0.154778832,2.0,7.0,True,True,False,False
-1.0,53.0,3.0,0.046651116,3000.0,0.9999999,0.0,0.0,True,True,True,True
1.0,64.0,5.0,0.39348312,8500.0,0.14119647,1.0,15.0,False,False,False,False
1.0,63.0,1.0,0.12373663,10190.0,0.135613696,2.0,15.0,False,False,False,False
1.0,28.0,0.0,0.083253221,5200.0,0.0,0.0,5.0,False,False,False,False
1.0,56.0,1.0,0.02188392,1050.0,0.008469441,0.0,11.0,False,False,False,False
1.0,40.0,0.0,0.317621853,5600.0,0.411273254,1.0,9.0,False,False,False,False
1.0,59.0,0.0,0.702849613,6070.0,0.227803243,1.0,15.0,True,True,False,False
1.0,88.0,0.0,1373.0,0.0,0.032748363,1.0,2.0,False,False,False,False
-1.0,55.0,1.0,0.208346919,9200.0,0.0,1.0,7.0,False,False,False,False
1.0,40.0,2.0,0.573506021,4400.0,0.805659479,0.0,9.0,True,True,False,False
1.0,49.0,1.0,0.48258809,4852.0,0.057781658,1.0,16.0,False,False,False,False
1.0,66.0,0.0,0.163274052,14000.0,0.142107845,1.0,7.0,False,False,False,False
1.0,49.0,0.0,0.138023837,2600.0,0.9999999,0.0,1.0,False,False,False,False
1.0,58.0,0.0,0.032305704,5416.0,0.000364365,0.0,6.0,False,False,False,False
-1.0,38.0,2.0,0.367947436,7000.0,0.222967343,1.0,14.0,False,False,False,False
-1.0,44.0,2.0,0.037367158,2916.0,0.9999999,0.0,0.0,True,True,True,True
1.0,48.0,3.0,0.236293951,6000.0,0.036569165,2.0,6.0,False,False,False,False
1.0,59.0,0.0,0.226882654,10370.0,0.165599927,1.0,10.0,False,False,False,False
1.0,52.0,1.0,0.069529652,4400.0,0.681221252,0.0,1.0,False,False,False,False
1.0,69.0,0.0,1.213884205,7115.0,0.550166473,9.0,19.0,False,False,False,False
1.0,49.0,2.0,0.813046738,4000.0,0.734093756,3.0,11.0,False,False,False,False
1.0,24.0,0.0,0.035714286,867.0,0.087896137,0.0,5.0,False,False,False,False
1.0,47.0,2.0,0.298211882,5200.0,0.97190281,1.0,6.0,True,True,False,False
1.0,86.0,0.0,0.103218646,900.0,0.129666817,0.0,4.0,False,False,False,False
-1.0,70.0,0.0,0.178470255,6000.0,2583.0,1.0,9.0,False,False,False,False
1.0,23.0,0.0,0.0,2500.0,0.0,0.0,2.0,False,False,False,False
1.0,77.0,0.0,0.202949263,4000.0,0.019345924,1.0,10.0,False,False,False,False
1.0,45.0,2.0,0.292227703,7500.0,0.029069352,1.0,13.0,False,False,False,False
1.0,36.0,1.0,0.034603042,7166.0,0.415879206,0.0,3.0,False,False,False,False
1.0,46.0,1.0,0.753623188,2000.0,0.002599395,1.0,16.0,False,False,False,False
1.0,52.0,0.0,0.0,7500.0,0.0,0.0,5.0,False,False,False,False
1.0,58.0,0.0,0.754830113,1500.0,0.9999999,1.0,2.0,True,True,True,True
1.0,30.0,0.0,0.298705399,9500.0,0.0,1.0,8.0,False,False,False,False
1.0,35.0,1.0,0.318018018,5549.0,0.40067278,1.0,6.0,True,True,False,False
-1.0,26.0,0.0,0.207599629,1078.0,0.9999999,0.0,6.0,True,True,False,False
-1.0,44.0,2.0,0.545918367,1959.0,0.9999999,2.0,4.0,True,True,True,True
1.0,71.0,0.0,0.000594985,11764.0,0.000967012,0.0,9.0,False,False,False,False
1.0,60.0,0.0,0.025394921,5000.0,0.110205463,0.0,4.0,False,False,False,False
1.0,38.0,4.0,0.532429379,4424.0,0.981638033,1.0,9.0,False,False,False,False
1.0,59.0,1.0,0.161079669,4593.0,0.006119573,0.0,15.0,False,False,False,False
1.0,75.0,0.0,0.79757085,1975.0,0.9999999,1.0,3.0,False,False,False,False
1.0,41.0,0.0,0.584475488,7587.0,0.193767013,2.0,6.0,True,True,False,False
1.0,44.0,4.0,0.010153606,3840.0,0.9999999,0.0,0.0,False,False,False,False
1.0,69.0,1.0,0.310037295,12333.0,0.982610208,2.0,9.0,False,False,False,False
1.0,59.0,3.0,0.571670088,8280.0,0.989712709,1.0,15.0,True,True,False,False
1.0,22.0,0.0,0.051217989,1600.0,0.137620793,0.0,2.0,False,False,False,False
-1.0,43.0,4.0,0.433028788,5800.0,1.357939254,2.0,6.0,True,True,True,True
1.0,36.0,0.0,0.417516497,5000.0,0.224064661,1.0,5.0,False,False,False,False
1.0,32.0,1.0,0.189318726,2920.0,0.216677672,0.0,6.0,False,False,False,False
1.0,56.0,3.0,0.325112481,6000.0,0.0447341,2.0,15.0,False,False,False,False
1.0,57.0,0.0,0.381702514,3300.0,0.535142193,0.0,10.0,False,False,False,False
1.0,90.0,0.0,0.542600897,1783.0,0.009386166,1.0,6.0,False,False,False,False
1.0,51.0,0.0,0.234353129,5000.0,0.214086097,1.0,9.0,False,False,False,False
1.0,79.0,0.0,0.342457193,8000.0,0.046137905,1.0,13.0,False,False,False,False
1.0,62.0,0.0,0.235268909,14000.0,0.176260297,3.0,9.0,False,False,False,False
1.0,49.0,3.0,0.005998909,5500.0,0.020581444,0.0,8.0,False,False,False,False
1.0,50.0,1.0,0.272395741,17000.0,0.183000182,1.0,14.0,False,False,False,False
1.0,60.0,1.0,0.0,2500.0,0.0,0.0,2.0,False,False,False,False
-1.0,77.0,0.0,0.0,5000.0,0.0,0.0,3.0,False,False,False,False
1.0,53.0,0.0,0.137945993,9220.0,0.314984003,0.0,12.0,False,False,False,False
1.0,70.0,1.0,0.026944807,2300.0,0.126458236,0.0,3.0,False,False,False,False
-1.0,52.0,0.0,0.471505699,5000.0,0.234482919,0.0,14.0,False,False,False,False
1.0,45.0,0.0,0.347913022,4000.0,0.577288913,0.0,8.0,False,False,False,False
1.0,44.0,0.0,0.764833732,4600.0,0.0006349,2.0,5.0,False,False,False,False
1.0,72.0,0.0,0.80305108,5833.0,0.072157114,4.0,10.0,False,False,False,False
1.0,51.0,3.0,0.204752912,12707.0,0.02050369,2.0,11.0,False,False,False,False
1.0,62.0,0.0,0.098191651,5916.0,0.041323967,1.0,5.0,True,True,False,False
1.0,28.0,3.0,0.88527017,1350.0,1.549450549,0.0,2.0,True,True,True,True
